"recorded_date","daily_vaccinations_raw","daily_vaccinations","iso_country"
2021-07-08,187747,121439,"LK"
2021-07-08,190,85,"LC"
2021-07-08,1932,1270,"NA"
2021-07-08,19337,16342,"IL"
2021-07-08,197681,177659,"SA"
2021-07-08,221084,147642,"TW"
2021-07-08,22844,24290,"VN"
2021-07-08,230984,143892,"EC"
2021-07-08,24477,16507,"PA"
2021-07-08,24612,17666,"NZ"
2021-07-08,265143,208640,"PL"
2021-07-08,271897,259622,"GB"
2021-07-08,29848,36382,"UY"
2021-07-08,30198,28244,"EG"
2021-07-08,30281,28814,"TN"
2021-07-08,310340,255153,"PH"
2021-07-08,315,182,"BB"
2021-07-08,3322,3595,"MT"
2021-07-08,3356,2934,"BZ"
2021-07-08,356378,249830,"TH"
2021-07-08,35960,27346,"QA"
2021-07-08,38551,22721,"LB"
2021-07-08,390613,307332,"MY"
2021-07-08,404692,402055,"AR"
2021-07-08,4134,2908,"BN"
2021-07-08,475,386,"AW"
2021-07-08,4890,6191,"LU"
2021-07-08,509792,670797,"RU"
2021-07-08,53478,52428,"AZ"
2021-07-08,563222,447197,"US"
2021-07-08,5634,5259,"AL"
2021-07-08,5759,2818,"GE"
2021-07-08,57766,54894,"BO"
2021-07-08,584,763,"IM"
2021-07-08,586272,530604,"IT"
2021-07-08,589,373,"LI"
2021-07-08,59919,51681,"MA"
2021-07-08,617,750,"FO"
2021-07-08,621619,494131,"CA"
2021-07-08,63752,61473,"HK"
2021-07-08,64702,56468,"IE"
2021-07-08,65258,17437,"ZW"
2021-07-08,654768,486472,"MX"
2021-07-08,656148,574711,"FR"
2021-07-08,67438,57220,"AE"
2021-07-08,688005,545644,"ES"
2021-07-08,6882,4164,"MV"
2021-07-08,6966,4030,"IS"
2021-07-08,6984,6788,"MO"
2021-07-08,7069,6431,"BH"
2021-07-08,71734,60651,"CH"
2021-07-08,72,89,"KY"
2021-07-08,7511,6193,"PS"
2021-07-08,76346,78727,"SG"
2021-07-08,78567,44182,"NO"
2021-07-08,790,728,"GL"
2021-07-08,8102,6515,"EE"
2021-07-08,837787,776324,"TR"
2021-07-08,84743,82135,"GR"
2021-07-08,851524,667459,"DE"
2021-07-08,8605,14254,"MN"
2021-07-08,8710,8425,"LV"
2021-07-08,9165,8107,"CY"
2021-07-08,95606,63432,"CZ"
2021-07-08,98042,80727,"AT"
2021-07-08,9877,9589,"CI"
2021-07-08,999578,760318,"ID"
2021-07-09,10484,6958,"MD"
2021-07-09,1055312,686350,"RU"
2021-07-09,11201,8003,"SI"
2021-07-09,11237000,11755429,"CN"
2021-07-09,11343,8266,"LV"
2021-07-09,114660,79787,"UA"
2021-07-09,114821,100354,"CU"
2021-07-09,11544,8846,"BG"
2021-07-09,1160956,854602,"ID"
2021-07-09,1225,694,"GL"
2021-07-09,1239,1284,"ME"
2021-07-09,12526,16516,"IL"
2021-07-09,1289,4303,"MV"
2021-07-09,134317,171179,"SA"
2021-07-09,13755,9298,"GT"
2021-07-09,139579,112427,"CL"
2021-07-09,1426079,1278826,"BR"
2021-07-09,1438679,1410201,"JP"
2021-07-09,14448,10229,"LT"
2021-07-09,144830,127005,"AU"
2021-07-09,14624,24650,"QA"
2021-07-09,148423,116480,"BE"
2021-07-09,149665,123420,"KH"
2021-07-09,15694,10033,"CI"
2021-07-09,15998,22523,"LB"
2021-07-09,16183,17282,"RO"
2021-07-09,164347,175920,"PE"
2021-07-09,166269,125918,"KZ"
2021-07-09,17941,37129,"PY"
2021-07-09,185851,138806,"ZA"
2021-07-09,186,105,"LC"
2021-07-09,209702,110229,"KR"
2021-07-09,21607,17883,"NZ"
2021-07-09,222126,128892,"LK"
2021-07-09,235919,154095,"TW"
2021-07-09,253739,209543,"PL"
2021-07-09,25809,32318,"UY"
2021-07-09,260,115,"AG"
2021-07-09,268902,255025,"GB"
2021-07-09,26986,24020,"VN"
2021-07-09,270910,167616,"EC"
2021-07-09,2863,6551,"TT"
2021-07-09,2894,1479,"NA"
2021-07-09,30577,40739,"NO"
2021-07-09,326276,391194,"AR"
2021-07-09,32974,29083,"TN"
2021-07-09,337,624,"IM"
2021-07-09,350453,322982,"MY"
2021-07-09,36167,20364,"PA"
2021-07-09,36448,55976,"IE"
2021-07-09,3748,3484,"MT"
2021-07-09,38811,50103,"MA"
2021-07-09,399908,257659,"TH"
2021-07-09,4006,2351,"ZM"
2021-07-09,434,212,"BB"
2021-07-09,467,3690,"ET"
2021-07-09,48808,51380,"BO"
2021-07-09,5012,5676,"LU"
2021-07-09,505198,488101,"MX"
2021-07-09,51510,49269,"AZ"
2021-07-09,5257,5008,"AL"
2021-07-09,546223,491101,"CA"
2021-07-09,549,384,"AW"
2021-07-09,5768,3320,"GE"
2021-07-09,599359,536768,"IT"
2021-07-09,602377,734874,"TR"
2021-07-09,605,374,"LI"
2021-07-09,6107,11843,"KE"
2021-07-09,630029,448943,"US"
2021-07-09,6623,6711,"MO"
2021-07-09,6628,6404,"EE"
2021-07-09,6807,6637,"BH"
2021-07-09,690,2952,"BN"
2021-07-09,69453,62432,"AE"
2021-07-09,70248,61492,"HK"
2021-07-09,70844,60138,"CH"
2021-07-09,7230,7933,"KS"
2021-07-09,738597,573387,"FR"
2021-07-09,75956,46054,"SV"
2021-07-09,760595,654736,"DE"
2021-07-09,7606,7726,"CY"
2021-07-09,78086,70203,"DK"
2021-07-09,81104,78385,"SG"
2021-07-09,87699,82741,"GR"
2021-07-09,8796,6096,"PS"
2021-07-09,880,2366,"IS"
2021-07-09,90784,77210,"AT"
2021-07-09,95320,112066,"DO"
2021-07-09,95790,61278,"CZ"
2021-07-09,9692,12885,"MK"
2021-07-10,0,374,"LI"
2021-07-10,10435,3125,"BW"
2021-07-10,1091,7938,"SI"
2021-07-10,1217,1288,"ME"
2021-07-10,12335,17578,"RO"
2021-07-10,1235,1355,"RW"
2021-07-10,1260,536,"AW"
2021-07-10,129831,122270,"BE"
2021-07-10,138592,124247,"KH"
2021-07-10,1454974,1427161,"JP"
2021-07-10,15814,18325,"NZ"
2021-07-10,161457,126295,"KZ"
2021-07-10,16308,51144,"BO"
2021-07-10,189969,180934,"SA"
2021-07-10,1924,3303,"MT"
2021-07-10,1939,1600,"NA"
2021-07-10,194297,144327,"LK"
2021-07-10,194366,113384,"CU"
2021-07-10,208,228,"BB"
2021-07-10,2103,6767,"MD"
2021-07-10,21778,21415,"HR"
2021-07-10,22286,27942,"TN"
2021-07-10,2280,7108,"KS"
2021-07-10,2358,22626,"LB"
2021-07-10,252,6113,"PS"
2021-07-10,252619,190992,"EC"
2021-07-10,2529,3337,"ET"
2021-07-10,268655,186053,"PE"
2021-07-10,29997,24768,"VN"
2021-07-10,305209,250969,"GB"
2021-07-10,3247,7302,"CY"
2021-07-10,3265,8798,"BG"
2021-07-10,3273,6153,"EE"
2021-07-10,33250,55839,"IE"
2021-07-10,33425,132733,"ZA"
2021-07-10,334590,729071,"TR"
2021-07-10,336300,518145,"MX"
2021-07-10,336459,339022,"MY"
2021-07-10,344698,649916,"DE"
2021-07-10,365869,491750,"CA"
2021-07-10,37986,61191,"CZ"
2021-07-10,399441,455161,"US"
2021-07-10,4153,10008,"LT"
2021-07-10,42187,59378,"CH"
2021-07-10,42308,80280,"UA"
2021-07-10,43473,113207,"CL"
2021-07-10,4519,39967,"NO"
2021-07-10,470009,390995,"AR"
2021-07-10,4854,5198,"AL"
2021-07-10,487992,570187,"FR"
2021-07-10,49772,107947,"DO"
2021-07-10,50411,58783,"AE"
2021-07-10,518262,809491,"ID"
2021-07-10,51918,74427,"AT"
2021-07-10,52460,71390,"DK"
2021-07-10,5291,16858,"IL"
2021-07-10,53606,46967,"AZ"
2021-07-10,54123,115066,"KR"
2021-07-10,545,289,"CW"
2021-07-10,5620,5268,"LU"
2021-07-10,569528,542745,"IT"
2021-07-10,591,653,"IM"
2021-07-10,5975,2691,"ZM"
2021-07-10,6066,30590,"UY"
2021-07-10,617,32587,"PY"
2021-07-10,6248,6541,"MO"
2021-07-10,6388,6680,"BH"
2021-07-10,64144,61838,"HK"
2021-07-10,6519,23428,"QA"
2021-07-10,668,5795,"TT"
2021-07-10,708725,697843,"RU"
2021-07-10,75461,77628,"SG"
2021-07-10,8077,8182,"LV"
2021-07-10,8217,50304,"MA"
2021-07-10,8699000,11160714,"CN"
2021-07-10,90234,83850,"GR"
2021-07-10,930103,1310848,"BR"
2021-07-10,93284,256899,"TH"
2021-07-10,98665,127816,"AU"
2021-07-11,0,374,"LI"
2021-07-11,0,4737,"TT"
2021-07-11,1,4714,"LU"
2021-07-11,100025,255924,"TH"
2021-07-11,1005,3119,"MT"
2021-07-11,10053,3843,"ZM"
2021-07-11,1036209,339506,"CO"
2021-07-11,107,230,"BB"
2021-07-11,10802,22961,"VN"
2021-07-11,110660,121454,"KZ"
2021-07-11,115961,747865,"ID"
2021-07-11,119461,517212,"MX"
2021-07-11,1265429,1426668,"JP"
2021-07-11,12899,59085,"CH"
2021-07-11,1319915,4281993,"IN"
2021-07-11,137,1614,"NA"
2021-07-11,138,26581,"PY"
2021-07-11,1394,4893,"AL"
2021-07-11,139624,126551,"KH"
2021-07-11,14277,18601,"ZW"
2021-07-11,149620,245396,"GB"
2021-07-11,1505,49977,"MA"
2021-07-11,169963,566215,"FR"
2021-07-11,179913,202035,"PH"
2021-07-11,180871,192534,"PE"
2021-07-11,18215,26315,"TN"
2021-07-11,18407,57131,"AE"
2021-07-11,186305,161841,"LK"
2021-07-11,190272,209997,"EC"
2021-07-11,20603,50647,"BO"
2021-07-11,2075,8159,"LV"
2021-07-11,2093,8789,"BG"
2021-07-11,211,3077,"ET"
2021-07-11,215670,478831,"US"
2021-07-11,219,6055,"PS"
2021-07-11,228946,643494,"DE"
2021-07-11,230,7968,"SI"
2021-07-11,237260,677377,"RU"
2021-07-11,238827,195047,"SA"
2021-07-11,26351,105781,"DO"
2021-07-11,26356,80565,"UA"
2021-07-11,285796,486714,"CA"
2021-07-11,2892,115190,"KR"
2021-07-11,2909,21119,"HR"
2021-07-11,294,9985,"LT"
2021-07-11,298130,350771,"MY"
2021-07-11,31236,71044,"AT"
2021-07-11,31275,124665,"BE"
2021-07-11,31380,61481,"CZ"
2021-07-11,3189,39479,"NO"
2021-07-11,374,30499,"UY"
2021-07-11,37903,112646,"CU"
2021-07-11,38732,45027,"AZ"
2021-07-11,411525,542260,"IT"
2021-07-11,420681,1321820,"BR"
2021-07-11,4247,14489,"IL"
2021-07-11,4355,6311,"MO"
2021-07-11,4745,6043,"EE"
2021-07-11,4822,74721,"GR"
2021-07-11,493,1212,"ME"
2021-07-11,5124,113293,"CL"
2021-07-11,5226,23141,"LB"
2021-07-11,53418,128257,"AU"
2021-07-11,54519,55938,"IE"
2021-07-11,55040,62137,"HK"
2021-07-11,56688,73480,"DK"
2021-07-11,572035,704164,"TR"
2021-07-11,592,691,"IM"
2021-07-11,6507,7566,"MD"
2021-07-11,6657,21100,"QA"
2021-07-11,6680,6583,"BH"
2021-07-11,68429,76450,"SG"
2021-07-11,7637,18500,"NZ"
2021-07-11,816548,356222,"PK"
2021-07-11,8320000,10997571,"CN"
2021-07-11,8564,14787,"RO"
2021-07-11,920,6090,"KS"
2021-07-11,98528,348141,"AR"
2021-07-12,0,3727,"TT"
2021-07-12,100164,35049,"PY"
2021-07-12,107674,181024,"PE"
2021-07-12,110622,122706,"CU"
2021-07-12,11460,18858,"QA"
2021-07-12,11559,9770,"LT"
2021-07-12,118027,214985,"PL"
2021-07-12,118942,173739,"LK"
2021-07-12,12097,14164,"RO"
2021-07-12,12287,22967,"VN"
2021-07-12,126292,723780,"ID"
2021-07-12,127120,114257,"KR"
2021-07-12,1304132,1279662,"BR"
2021-07-12,13336,19251,"PA"
2021-07-12,1366629,1415830,"JP"
2021-07-12,137,236,"BB"
2021-07-12,146118,129839,"AU"
2021-07-12,146634,128345,"BE"
2021-07-12,15282,37719,"NO"
2021-07-12,15937,20795,"HR"
2021-07-12,162828,133374,"KH"
2021-07-12,17085,10163,"GT"
2021-07-12,17738,18784,"NZ"
2021-07-12,179656,238950,"GB"
2021-07-12,179949,116810,"CL"
2021-07-12,213,1175,"ME"
2021-07-12,21971,25550,"TN"
2021-07-12,2274,2744,"MT"
2021-07-12,236924,682266,"RU"
2021-07-12,23750,24906,"LB"
2021-07-12,245269,345437,"AR"
2021-07-12,255699,170393,"TW"
2021-07-12,269726,353568,"CO"
2021-07-12,281132,229017,"EC"
2021-07-12,283006,80270,"MA"
2021-07-12,338980,264258,"TH"
2021-07-12,34536,56288,"AE"
2021-07-12,36828,69625,"AT"
2021-07-12,37826,45605,"NP"
2021-07-12,401937,218319,"SA"
2021-07-12,40471,23207,"ZW"
2021-07-12,4115145,4319736,"IN"
2021-07-12,4123,2101,"ET"
2021-07-12,434350,365961,"MY"
2021-07-12,4460,6021,"EE"
2021-07-12,469531,633744,"DE"
2021-07-12,504808,472882,"CA"
2021-07-12,513599,513114,"MX"
2021-07-12,51573,30600,"UY"
2021-07-12,517097,496316,"US"
2021-07-12,5361,6228,"MO"
2021-07-12,538114,538729,"ES"
2021-07-12,54085,44653,"JO"
2021-07-12,564,44997,"AZ"
2021-07-12,567577,546027,"IT"
2021-07-12,584,415,"LI"
2021-07-12,6044,12383,"IL"
2021-07-12,61761,61725,"HK"
2021-07-12,6217,5048,"LU"
2021-07-12,6281,7928,"SI"
2021-07-12,6360,1870,"SR"
2021-07-12,64086,95748,"DO"
2021-07-12,6432,5022,"AL"
2021-07-12,64685,55787,"IE"
2021-07-12,6472,4503,"ZM"
2021-07-12,64724,53476,"BO"
2021-07-12,647247,574782,"FR"
2021-07-12,6504,7980,"LV"
2021-07-12,676,937,"FO"
2021-07-12,70503,58904,"CH"
2021-07-12,7097,5954,"KS"
2021-07-12,72675,121874,"KZ"
2021-07-12,7377,6345,"MV"
2021-07-12,74005,194052,"PH"
2021-07-12,74242,75655,"SG"
2021-07-12,748,625,"IM"
2021-07-12,7848,6726,"BH"
2021-07-12,8005,9882,"KE"
2021-07-12,83177,81985,"UA"
2021-07-12,8410,8874,"BG"
2021-07-12,8874,5797,"PS"
2021-07-12,8950000,10430714,"CN"
2021-07-12,91928,74762,"GR"
2021-07-12,932185,705636,"TR"
2021-07-12,95278,70415,"CZ"
2021-07-12,9768,8084,"MD"
2021-07-12,980,1676,"NA"
2021-07-13,101246,83084,"UA"
2021-07-13,10168,8406,"MK"
2021-07-13,10587000,10050000,"CN"
2021-07-13,10673,8333,"MD"
2021-07-13,107606,43093,"PY"
2021-07-13,1081,1066,"ME"
2021-07-13,112385,166508,"PE"
2021-07-13,117867,128601,"BE"
2021-07-13,118072,146824,"PT"
2021-07-13,13248,6132,"ZM"
2021-07-13,1362614,1400201,"JP"
2021-07-13,138,115,"LC"
2021-07-13,13906,16665,"PA"
2021-07-13,144331,129160,"ZA"
2021-07-13,14517,13852,"RO"
2021-07-13,149573,133412,"CU"
2021-07-13,1500151,1272379,"BR"
2021-07-13,15194,21581,"VN"
2021-07-13,15629,19226,"HR"
2021-07-13,162244,131230,"KZ"
2021-07-13,168921,131190,"AU"
2021-07-13,184201,124482,"CL"
2021-07-13,189862,145960,"KH"
2021-07-13,1976,1673,"NA"
2021-07-13,201,917,"SS"
2021-07-13,20368,17821,"QA"
2021-07-13,210041,209382,"PL"
2021-07-13,217349,235866,"GB"
2021-07-13,220329,126878,"KR"
2021-07-13,22557,19017,"NZ"
2021-07-13,2321,2172,"ET"
2021-07-13,23938,42500,"NP"
2021-07-13,246017,210642,"PH"
2021-07-13,258890,188812,"LK"
2021-07-13,2591,821,"MR"
2021-07-13,260065,109657,"MA"
2021-07-13,262522,191932,"TW"
2021-07-13,2842,2770,"MT"
2021-07-13,28769,26027,"TN"
2021-07-13,28908,569937,"ID"
2021-07-13,322488,271805,"TH"
2021-07-13,32916,35902,"NO"
2021-07-13,3297,7896,"KE"
2021-07-13,352742,253817,"EC"
2021-07-13,359,853,"FO"
2021-07-13,369391,243532,"SA"
2021-07-13,3700,3653,"TT"
2021-07-13,371,508,"AW"
2021-07-13,3872,6619,"CI"
2021-07-13,392093,348697,"AR"
2021-07-13,41283,41645,"JO"
2021-07-13,41521,14348,"GT"
2021-07-13,415435,463312,"CA"
2021-07-13,439874,377893,"MY"
2021-07-13,444,536,"GG"
2021-07-13,4461,3186,"CV"
2021-07-13,44809,29964,"UY"
2021-07-13,4805,6078,"MV"
2021-07-13,481,291,"BB"
2021-07-13,50784,43406,"AZ"
2021-07-13,5096,4710,"LU"
2021-07-13,524220,488169,"US"
2021-07-13,5439,3002,"UG"
2021-07-13,5500,6900,"GN"
2021-07-13,572100,550765,"IT"
2021-07-13,587,422,"LI"
2021-07-13,596030,525389,"ES"
2021-07-13,59792,61716,"HK"
2021-07-13,6230289,4770041,"IN"
2021-07-13,629,607,"IM"
2021-07-13,629,889,"GL"
2021-07-13,6409,6118,"MO"
2021-07-13,6433,5086,"AL"
2021-07-13,64570,73949,"SG"
2021-07-13,6517,6699,"CY"
2021-07-13,65366,55412,"IE"
2021-07-13,654835,498156,"MX"
2021-07-13,6637,5777,"EE"
2021-07-13,6652,7652,"LV"
2021-07-13,6675,7693,"SI"
2021-07-13,68602,50976,"BO"
2021-07-13,68790,52550,"SV"
2021-07-13,68917,31969,"LB"
2021-07-13,70010,58409,"CH"
2021-07-13,7129,9021,"SN"
2021-07-13,7369,5661,"PS"
2021-07-13,73831,55929,"AE"
2021-07-13,74456,86008,"DO"
2021-07-13,75530,68536,"AT"
2021-07-13,764547,631381,"DE"
2021-07-13,7660,7070,"BH"
2021-07-13,815078,595288,"FR"
2021-07-13,81772,33013,"ZW"
2021-07-13,83796,74975,"GR"
2021-07-13,8419,10565,"IL"
2021-07-13,884604,625122,"RU"
2021-07-13,94203,79149,"CZ"
2021-07-13,960351,720539,"TR"
2021-07-13,9686,6188,"KS"
2021-07-13,9928,10515,"LT"
2021-07-14,1027,644,"IM"
2021-07-14,10575,9491,"IL"
2021-07-14,1063937,670936,"RU"
2021-07-14,108759,83667,"UA"
2021-07-14,10955,7472,"SI"
2021-07-14,11067,8695,"MD"
2021-07-14,115283,140621,"PT"
2021-07-14,11539,6686,"KS"
2021-07-14,116682,51582,"PY"
2021-07-14,12590000,10318286,"CN"
2021-07-14,12772,3464,"ET"
2021-07-14,132504,127760,"CU"
2021-07-14,13405,8472,"MK"
2021-07-14,1355767,1384779,"JP"
2021-07-14,147988,126846,"BE"
2021-07-14,14955,7664,"KE"
2021-07-14,149757,163295,"PE"
2021-07-14,15113,13589,"RO"
2021-07-14,1534716,1244714,"BR"
2021-07-14,15407,38177,"NP"
2021-07-14,159,118,"LC"
2021-07-14,162997,124584,"CL"
2021-07-14,166489,142997,"KZ"
2021-07-14,170025,134104,"AU"
2021-07-14,178076,89145,"DK"
2021-07-14,18031,16791,"PA"
2021-07-14,190068,157249,"KH"
2021-07-14,1999,1694,"NA"
2021-07-14,2173,2931,"TT"
2021-07-14,220923,124635,"MA"
2021-07-14,22157,18516,"HR"
2021-07-14,23444,17005,"QA"
2021-07-14,236638,142543,"KR"
2021-07-14,246035,234095,"GB"
2021-07-14,24874,19263,"NZ"
2021-07-14,253211,205325,"TW"
2021-07-14,27759,26036,"TN"
2021-07-14,294,380,"LI"
2021-07-14,295306,202784,"PL"
2021-07-14,303036,273443,"TH"
2021-07-14,3087420,862482,"ID"
2021-07-14,32432,26747,"LB"
2021-07-14,336745,215007,"LK"
2021-07-14,337770,550399,"FR"
2021-07-14,3474,2656,"MT"
2021-07-14,348,904,"ME"
2021-07-14,359,696,"GL"
2021-07-14,3642556,4752818,"IN"
2021-07-14,377,499,"GG"
2021-07-14,384,283,"CW"
2021-07-14,401664,282903,"EC"
2021-07-14,41696,41481,"AZ"
2021-07-14,426410,452309,"CA"
2021-07-14,4334,6515,"GN"
2021-07-14,44257,28962,"UY"
2021-07-14,448,304,"BB"
2021-07-14,459249,387018,"MY"
2021-07-14,46090,39041,"JO"
2021-07-14,464251,343017,"AR"
2021-07-14,465,505,"AW"
2021-07-14,4738,5767,"MV"
2021-07-14,4792,6552,"ZM"
2021-07-14,48,15,"GI"
2021-07-14,493,768,"FO"
2021-07-14,497707,289976,"SA"
2021-07-14,527934,482516,"US"
2021-07-14,5323,5900,"MO"
2021-07-14,5333,5904,"CI"
2021-07-14,53561,20503,"GT"
2021-07-14,536287,406902,"PK"
2021-07-14,567841,553457,"IT"
2021-07-14,57301,61720,"HK"
2021-07-14,5921,7040,"LV"
2021-07-14,61568,54363,"IE"
2021-07-14,62796,57282,"CH"
2021-07-14,64265,72060,"SG"
2021-07-14,6534,6183,"CY"
2021-07-14,673737,522959,"ES"
2021-07-14,67643,70459,"DO"
2021-07-14,67701,26544,"VN"
2021-07-14,67934,49249,"BO"
2021-07-14,69431,51612,"SV"
2021-07-14,7128,5853,"EE"
2021-07-14,718547,500387,"MX"
2021-07-14,7226,7097,"BH"
2021-07-14,7572,4915,"LU"
2021-07-14,76157,74197,"GR"
2021-07-14,77513,55941,"AE"
2021-07-14,77978,34718,"NO"
2021-07-14,7832,5405,"AL"
2021-07-14,82260,66657,"AT"
2021-07-14,8809,9450,"LT"
2021-07-14,95,57,"KN"
2021-07-14,95799,78006,"CZ"
2021-07-14,963934,743323,"TR"
2021-07-14,980120,628566,"DE"
2021-07-15,10349,3546,"MN"
2021-07-15,1083,715,"IM"
2021-07-15,10856,8578,"LT"
2021-07-15,11513,7181,"KS"
2021-07-15,117376,84840,"UA"
2021-07-15,11738000,10303000,"CN"
2021-07-15,120336,136355,"PT"
2021-07-15,12502,8515,"IL"
2021-07-15,12921,8633,"MK"
2021-07-15,129283,124153,"CU"
2021-07-15,1298794,905228,"ID"
2021-07-15,1315801,1365699,"JP"
2021-07-15,13448,5124,"ET"
2021-07-15,136048,122581,"BE"
2021-07-15,1366900,818910,"TR"
2021-07-15,13918,7193,"SI"
2021-07-15,1466204,1226009,"BR"
2021-07-15,14804,13373,"RO"
2021-07-15,159497,142756,"KZ"
2021-07-15,1657,1655,"NA"
2021-07-15,167511,126119,"CL"
2021-07-15,171692,136238,"AU"
2021-07-15,1879,2227,"SR"
2021-07-15,200524,169173,"PE"
2021-07-15,209,121,"LC"
2021-07-15,210933,168796,"KH"
2021-07-15,22709,15112,"QA"
2021-07-15,23517,10588,"MD"
2021-07-15,23782,19144,"NZ"
2021-07-15,254347,201241,"PL"
2021-07-15,263574,232906,"GB"
2021-07-15,266367,211794,"TW"
2021-07-15,268036,159834,"KR"
2021-07-15,28034,10369,"ZM"
2021-07-15,28475,17363,"PA"
2021-07-15,289638,263908,"TH"
2021-07-15,29291,25425,"LB"
2021-07-15,2971,2605,"MT"
2021-07-15,318149,372650,"CO"
2021-07-15,34562,26648,"TN"
2021-07-15,365,175,"KY"
2021-07-15,365,311,"BB"
2021-07-15,384,298,"CW"
2021-07-15,38856,28832,"VN"
2021-07-15,3937,1906,"TT"
2021-07-15,397100,244915,"LK"
2021-07-15,400,472,"GG"
2021-07-15,4003276,3764649,"IN"
2021-07-15,416284,344673,"AR"
2021-07-15,41733,39804,"AZ"
2021-07-15,42638,11934,"KE"
2021-07-15,429786,311304,"EC"
2021-07-15,438528,426153,"CA"
2021-07-15,4446,5419,"MV"
2021-07-15,450979,180501,"MA"
2021-07-15,461487,327662,"SA"
2021-07-15,46733,31374,"UY"
2021-07-15,478959,399639,"MY"
2021-07-15,4828,6486,"LV"
2021-07-15,490,750,"FO"
2021-07-15,538263,478951,"US"
2021-07-15,547,374,"LI"
2021-07-15,547,515,"AW"
2021-07-15,5498,5688,"MO"
2021-07-15,55687,26789,"GT"
2021-07-15,5622,2197,"IS"
2021-07-15,58,22,"GI"
2021-07-15,584100,450387,"PK"
2021-07-15,59658,53642,"IE"
2021-07-15,614825,557536,"IT"
2021-07-15,62055,55899,"CH"
2021-07-15,625945,687530,"RU"
2021-07-15,63368,61665,"HK"
2021-07-15,637713,497950,"MX"
2021-07-15,6443,5795,"CY"
2021-07-15,64967,61932,"AT"
2021-07-15,6531,5150,"LU"
2021-07-15,653851,518080,"ES"
2021-07-15,66706,63476,"DO"
2021-07-15,67514,70798,"SG"
2021-07-15,692,755,"ME"
2021-07-15,70872,44566,"JO"
2021-07-15,72641,33872,"NO"
2021-07-15,74522,56953,"AE"
2021-07-15,7490,5766,"EE"
2021-07-15,75190,72832,"GR"
2021-07-15,76538,51931,"BO"
2021-07-15,771508,617135,"DE"
2021-07-15,8125,5653,"CI"
2021-07-15,849219,577981,"FR"
2021-07-15,8609,5830,"AL"
2021-07-15,87,68,"KN"
2021-07-15,8950,7366,"BH"
2021-07-15,90493,61949,"PY"
2021-07-15,92812,77607,"CZ"
2021-07-16,10157,7044,"SI"
2021-07-16,10338,2974,"TT"
2021-07-16,111150,84339,"UA"
2021-07-16,1120,738,"ME"
2021-07-16,11276000,10308571,"CN"
2021-07-16,116324,131516,"PT"
2021-07-16,117360,124516,"CU"
2021-07-16,1191658,909614,"ID"
2021-07-16,12298,7905,"KS"
2021-07-16,12514,8302,"LT"
2021-07-16,12788,9076,"MK"
2021-07-16,1321534,1348964,"JP"
2021-07-16,138393,121148,"BE"
2021-07-16,1495902,1235984,"BR"
2021-07-16,15210,13234,"RO"
2021-07-16,158675,755524,"TR"
2021-07-16,162759,138800,"AU"
2021-07-16,17064,12234,"ZM"
2021-07-16,1715,1486,"NA"
2021-07-16,1945651,814721,"RU"
2021-07-16,2029,23429,"LB"
2021-07-16,20845,8036,"ET"
2021-07-16,21860,19180,"NZ"
2021-07-16,220640,178935,"KH"
2021-07-16,22610,16252,"QA"
2021-07-16,229253,178446,"PE"
2021-07-16,23,440,"AW"
2021-07-16,26558,33298,"NO"
2021-07-16,271805,233321,"GB"
2021-07-16,2751,2414,"SR"
2021-07-16,290,429,"GG"
2021-07-16,2997,2498,"MT"
2021-07-16,3039,2123,"BZ"
2021-07-16,307134,250655,"TH"
2021-07-16,313013,222807,"TW"
2021-07-16,316,333,"LI"
2021-07-16,31873,16749,"PA"
2021-07-16,321533,175810,"KR"
2021-07-16,333,142,"LC"
2021-07-16,35232,53468,"IE"
2021-07-16,35441,27000,"TN"
2021-07-16,373381,266523,"LK"
2021-07-16,373779,361871,"SA"
2021-07-16,376857,351899,"AR"
2021-07-16,391272,249959,"PH"
2021-07-16,40774,38270,"AZ"
2021-07-16,413498,331673,"EC"
2021-07-16,417970,409284,"MY"
2021-07-16,431992,409834,"CA"
2021-07-16,4352112,3883425,"IN"
2021-07-16,45,265,"CW"
2021-07-16,48273,31873,"VN"
2021-07-16,4835,106870,"CL"
2021-07-16,49132,34706,"UY"
2021-07-16,4989,5532,"EE"
2021-07-16,5318,7153,"BH"
2021-07-16,562051,490722,"PK"
2021-07-16,57000,32966,"GT"
2021-07-16,5706,5680,"LV"
2021-07-16,572350,507544,"MX"
2021-07-16,5823,5574,"MO"
2021-07-16,596762,557165,"IT"
2021-07-16,602,335,"BB"
2021-07-16,61304,54536,"CH"
2021-07-16,622346,477853,"US"
2021-07-16,6242,5326,"LU"
2021-07-16,663822,603310,"DE"
2021-07-16,68926,59706,"DO"
2021-07-16,68987,61485,"HK"
2021-07-16,69059,56897,"AE"
2021-07-16,69117,54832,"BO"
2021-07-16,699,5335,"MV"
2021-07-16,7100,7740,"IL"
2021-07-16,7593,5103,"PS"
2021-07-16,77109,71319,"GR"
2021-07-16,7934,6213,"AL"
2021-07-16,79384,70726,"PY"
2021-07-16,82113,60693,"AT"
2021-07-16,82330,70973,"SG"
2021-07-16,876053,597617,"FR"
2021-07-16,9126,4715,"CI"
2021-07-16,98163,77946,"CZ"
2021-07-17,0,333,"LI"
2021-07-17,102376,117226,"BE"
2021-07-17,102528,139352,"AU"
2021-07-17,109,5083,"PS"
